File ID,Data Split,Original English,English,Hindi,Korean
arctic_b0113,test,There was something pathetic in the girl's attitude now.,there was something pathetic in the girl's attitude now.,देर वज़ समथिंग पथेटिक इन द गर्ल्स ऐटिट्यूड नाउ.,데어 워즈 섬씽 패더릭 인 더 걸즈 애티튜드 나우.
arctic_b0114,train,"He moved his position, and the illusion was gone.","he moved his position, and the illusion was gone.","ही मूव्ड हिज पॉज़िशन, ऐंड दि इल्यूजन वज़ गॉन.","히 무브드 히즈 퍼지션, 앤드 디 일루전 워즈 곤."
arctic_b0115,train,For two hours not a word passed between them.,for two hours not a word passed between them.,फॉर टू आयुर्ज़ नॉट अ वर्ड पास्ट बिटवीन देम.,포어 투 아이오즈 낫 아 워드 패스트 비트윈 뎀.
arctic_b0116,train,"I have hunted along this ridge, replied Philip.","i have hunted along this ridge, replied philip.","आई हैव हंटेड अलॉन्ग दिस रिज, रिप्लाइड फिलिप.","아이 해브 헌티드 얼롱 디스 리지, 리플라이드 필립."
arctic_b0117,train,"That's Thorpe's, said the young engineer.","that's thorpe's, said the young engineer.","दैट्स थॉर्प्स, सेड द यंग इंजीनियर.","댓츠 소프스, 쎄드 더 영 엔지니어."
arctic_b0118,train,"We saw your light, and thought you wouldn't mind a call.","we saw your light, and thought you would not mind a call.","वी सॉ यूर लाइट, ऐंड थॉट यू वुड नॉट माइंड अ कॉल.","위 소 유어 라이트, 앤드 쏘트 유 우드 낫 마인드 아 콜."
arctic_b0119,train,Billinger may arrive in time.,billinger may arrive in time.,बिलिंगर मे अराइव इन टाइम.,빌링거 메이 어라이브 인 타임.
arctic_b0120,train,"There's the hitch, replied Thorpe, rolling a cigarette.","there's the hitch, replied thorpe, rolling a cigarette.","देरज़ द हिच, रिप्लाइड थॉर्प, रोलिंग अ सिगरेट.","데어즈 더 히치, 리플라이드 소프, 롤링 아 시가렛."
arctic_b0121,train,I want my men to work by themselves.,i want my men to work by themselves.,आई वांट माइ मेन टू वर्क बाय देम्सेल्व्ज़.,아이 완트 마이 멘 투 워크 바이 뎀셀브즈.
arctic_b0122,test,Philip saw MacDougall soon after his short talk with Thorpe.,philip saw macdougall soon after his short talk with thorpe.,फिलिप सॉ मकडूगल सून आफ्टर हिज शॉर्ट टॉक विद थॉर्प.,필립 소 맥두걸 순 애프터 히즈 숏 톡 위드 소르프.
arctic_b0123,train,Neither could they understand the growing disaffection among Thorpe's men.,neither could they understand the growing disaffection among thorpe's men.,नीदर कुड थे अंडरस्टैंड द ग्रोइंग डिसअफेक्शन अमंग थॉर्प्स मेन.,니더 쿧 데이 언더스탠드 더 그로잉 디서펙션 어몽 소르프스 멘.
arctic_b0124,dev,"Two weeks passed, and in that time Thorpe left camp three times.","two weeks passed, and in that time thorpe left camp three times.","टू वीक्स पास्ट, ऐंड इन दैट टाइम थॉर्प लेफ्ट कैम्प थ्री टाइम्स.","투 윅스 패스트, 앤드 인 댓 타임 쏘프 레프트 캠프 쓰리 타임즈."
arctic_b0125,train,It was the third or fourth time that Philip had heard MacDougall swear.,it was the third or fourth time that philip had heard macdougall swear.,इट वज़ द थर्ड और फोर्थ टाइम दैट फिलिप हैड हर्ड मैकडूगल स्वेअर.,잇 워즈 더 서드 오어 포스 타임 댓 필립 해드 허드 맥두걸 스웨어.
arctic_b0126,train,Blood was oozing slowly from the wounded man's right breast.,blood was oozing slowly from the wounded man's right breast.,ब्लड वज़ ऊज़िंग स्लोली फ्रॉम द वूंडेड मैन्स राइट ब्रेस्ट.,블러드 워즈 우징 슬로울리 프럼 더 운디드 맨즈 라잇 브레스트.
arctic_b0127,test,He destroyed everything that had belonged to the woman.,he destroyed everything that had belonged to the woman.,ही डिस्ट्रॉइड एव्रिथिंग दैट हैड बिलॉंग्ड टू द वुमन.,히 디스트로이드 에브리띵 댓 핫 빌롱드 투 더 우먼.
arctic_b0128,train,Philip bent low over Pierre.,philip bent low over pierre.,फिलिप बेंट लो ओवर पियर.,필립 벤트 로우 오버 피에르.
arctic_b0129,train,Did Thorpe go to see any one in Churchill.,did thorpe go to see any one in churchill.,डिड थॉर्प गो टू सी ऐनी वन इन चर्चिल.,디드 토프 고 투 씨 애니 원 인 처칠.
arctic_b0130,train,She saw the answer in his face.,she saw the answer in his face.,शी सॉ दि एंसर इन हिज़ फेस.,쉬 소 디 앤서 인 히즈 페이스.
arctic_b0131,train,"Thorpe and his men were to destroy this camp, and kill you.","thorpe and his men were to destroy this camp, and kill you.","थॉर्प एंड हिज़ मेन वर टू डिस्ट्रॉय दिस कैम्प, एंड किल यू.","쏘프 앤드 히즈 멘 워 투 디스트로이 디스 캠프, 앤드 킬 유."
arctic_b0132,train,"There is no need of further detail, now, for you can understand.","there is no need of further detail, now, for you can understand.","देर इज नो नीड अव फर्दर डिटेल, नाउ, फॉर यू कैन अंडरस्टैंड.","데어 이즈 노 니드 어브 퍼더 디테일, 나우, 포어 유 캔 언더스탠드."
arctic_b0133,train,There followed a roar that shook the earth.,there followed a roar that shook the earth.,देर फालोड अ रोर धैट शुक दि अर्थ.,데어 팔로드 아 로어 댓 슉 디 어스.
arctic_b0134,train,"Blind with rage, he darted in.","blind with rage, he darted in.","ब्लाइंड विथ रेज, ही डार्टेड इन.","블라인드 위드 레이지, 히 다티드 인."
arctic_b0135,train,In it was the joy of life.,in it was the joy of life.,इन इट वस द जॉय अव लाइफ.,인 잇 워즈 더 조이 어브 라이프.
arctic_b0136,train,Swiftly his eyes measured the situation.,swiftly his eyes measured the situation.,स्विफ्टली हिज़ आईज़ मेजर्ड द सिचुएशन.,스위프트리 히즈 아이즈 메저드 더 시추에이션.
arctic_b0137,train,But this little defect did not worry him.,but this little defect did not worry him.,बट दिस लिटल डिफेक्ट डिड नॉट वरी हिम.,벗 디스 리틀 디펙트 딛 낫 워리 힘.
arctic_b0138,train,"And then, steadily, he began to chew.","and then, steadily, he began to chew.","एंड धेन, स्टेडिली, ही बिगैन टू च्यू.","앤드 덴, 스테딜리, 히 비갠 투 츄."
arctic_b0139,train,Together they ate the rabbit.,together they ate the rabbit.,टुगेदर दे एट द रैबिट.,투게더 데이 에잇 더 래빗.
arctic_b0140,train,"They edged nearer, and stood shoulder to shoulder facing their world.","they edged nearer, and stood shoulder to shoulder facing their world.","दे एज्ड नियरर, ऐंड स्टुड शोल्डर टू शोल्डर फेसिंग देयर वर्ल्ड.","데이 에지드 니러, 앤드 스투드 쇼울더 투 쇼울더 페이싱 데어 월드."
arctic_b0141,train,It was beating and waiting in the ambush of those black pits.,it was beating and waiting in the ambush of those black pits.,इट वज़ बीटिंग एंड वेटिंग इन दि ऐम्बुश अव धोज़ ब्लैक पिट्स.,잇 워즈 비팅 앤드 웨이팅 인 디 앰부쉬 어브 도즈 블랙 피츠.
arctic_b0142,test,Something vastly more thrilling had come into it now.,something vastly more thrilling had come into it now.,समथिंग वैस्टली मोर थ्रिलिंग हैड कम इंटु इट नाउ.,썸씽 밧슬리 모어 쓰릴링 해드 컴 인투 잇 나우.
arctic_b0143,dev,It took him half an hour to reach the edge of it.,it took him half an hour to reach the edge of it.,इट टूक हिम हाफ अन आवर टू रीच दि एज अव इट.,잇 툭 힘 해프 안 아우어 투 리치 디 에지 어브 잇.
arctic_b0144,train,But there was no longer the mother yearning in his heart.,but there was no longer the mother yearning in his heart.,बट देर वस नो लॉन्गर द मदर यर्निंग इन हिज हार्ट.,벗 데어 워즈 노 롱거 더 머더 이어닝 인 히즈 하트.
